﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:3p8kJ4sCMhWIIPTpeGhtkm","Åttanoll","Lillasyster","3","1","8","240373","spotify:user:","2012-02-05T10:42:26Z"
"spotify:track:4g1YFSKXCqAaoByc2NCyJq","Gött med stryk","Lillasyster","3","1","9","175080","spotify:user:","2012-02-05T10:42:26Z"
"spotify:track:2ZnQg9tRORKo0e7wg1uirK","Orangemörk norsk sommarkväll","Lillasyster","3","1","10","188893","spotify:user:","2012-02-05T10:42:26Z"
"spotify:track:3J0J3fHcCveF6anDSAjL3n","Motley Crew","Lillasyster","3","1","11","188520","spotify:user:","2012-02-05T10:42:26Z"
"spotify:track:4H9LhaSXzN5soYducPgw8X","One Nation","Soulfly","3 [Special Edition]","1","8","222813","spotify:user:","2012-03-15T08:29:40Z"
"spotify:track:7hj2dEEcBL2gfra1Vq3ejh","Bully","Shinedown","Bully","1","1","242746","spotify:user:","2012-03-15T08:30:00Z"
"spotify:track:5lh7sTxSMlvQuQMBy3Yip1","Winter Within","Before The Dawn","Deathstar Rising","1","2","272053","spotify:user:","2012-04-15T14:22:01Z"
"spotify:track:1OwC4bWPXHNOxsm5FLIo8s","Deathstar","Before The Dawn","Deathstar Rising","1","3","211053","spotify:user:","2012-04-15T14:22:01Z"
"spotify:track:5kUMAVj9Awm9DdayO5cGmz","Rememberance","Before The Dawn","Deathstar Rising","1","4","218626","spotify:user:","2012-04-15T14:22:01Z"
"spotify:track:4kFjpISPPajVygpKCp5ofV","Unbroken","Before The Dawn","Deathstar Rising","1","5","279973","spotify:user:","2012-04-15T14:22:01Z"
"spotify:track:3YSOK4swF83sKxJTLIpMVw","Judgement","Before The Dawn","Deathstar Rising","1","6","260360","spotify:user:","2012-04-15T14:22:01Z"
"spotify:track:3ZUckn29Oe0iOmGuWUmiII","The Wake","Before The Dawn","Deathstar Rising","1","7","307813","spotify:user:","2012-04-15T14:22:01Z"
"spotify:track:33GQNrm8ZFos0WQpZavXVQ","Sanctuary","Before The Dawn","Deathstar Rising","1","8","292440","spotify:user:","2012-04-15T14:22:01Z"
"spotify:track:083iFjWmUXTdx6lAWMaWz5","Butterfly Effect","Before The Dawn","Deathstar Rising","1","9","233893","spotify:user:","2012-04-15T14:22:01Z"
"spotify:track:1gu4QisIKBQHcp4ebX91n2","Wreith","Before The Dawn","Deathstar Rising","1","10","316800","spotify:user:","2012-04-15T14:22:01Z"
"spotify:track:6Nktpk3pnmbgPWQ8k3pO1j","Infinity","Before The Dawn","Deathstar Rising","1","11","182146","spotify:user:","2012-04-15T14:22:01Z"
"spotify:track:3n2eHuAXfsB2M3Ez3txl9c","My Room - Acoustic Version","Before The Dawn","Deathstar Rising","1","12","267790","spotify:user:","2012-04-15T14:22:01Z"
"spotify:track:2xvThwH0oQ7D91e1lKR3WN","Pitch-Black Universe","Before The Dawn","Rise Of The Phoenix","1","2","283920","spotify:user:","2012-05-30T12:49:42Z"
"spotify:track:0HuNduRC73gY11WaXCcLdY","Phoenix Rising","Before The Dawn","Rise Of The Phoenix","1","3","282986","spotify:user:","2012-05-30T12:49:42Z"
"spotify:track:3KCYkVWU0TQrEXdtyowJ6h","Cross To Bear","Before The Dawn","Rise Of The Phoenix","1","4","209600","spotify:user:","2012-05-30T12:49:42Z"
"spotify:track:2CjxuGib3J7FawjltJMwgE","Throne Of Ice","Before The Dawn","Rise Of The Phoenix","1","5","391253","spotify:user:","2012-05-30T12:49:42Z"
"spotify:track:5koO0dJgSwLsEYirmSkNKD","Perfect Storm","Before The Dawn","Rise Of The Phoenix","1","6","282720","spotify:user:","2012-05-30T12:49:42Z"
"spotify:track:5wDVUiXygUgHN4vPV3R29z","Fallen World","Before The Dawn","Rise Of The Phoenix","1","7","262040","spotify:user:","2012-05-30T12:49:42Z"
"spotify:track:3ybJpDUmIEd1emHmt4u2xn","Eclipse","Before The Dawn","Rise Of The Phoenix","1","8","339266","spotify:user:","2012-05-30T12:49:42Z"
"spotify:track:7sLg4b3x67nORi0ivRUNkJ","Closure","Before The Dawn","Rise Of The Phoenix","1","9","224613","spotify:user:","2012-05-30T12:49:42Z"
"spotify:track:52yJReTfgZc62RZfivS5RH","Unbreakable - 2012 Version / Bonus","Before The Dawn","Rise Of The Phoenix","1","10","197973","spotify:user:","2012-05-30T12:49:42Z"
"spotify:track:5nJoNAA8IjqCED8BxwsPpH","Deliverance - Bonus","Before The Dawn","Rise Of The Phoenix","1","11","206866","spotify:user:","2012-05-30T12:49:42Z"
"spotify:track:70TmtslZpKOS8iRX0i8Dsh","Disappear","Before The Dawn","The Ghost","1","1","254693","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:11uU7Rg1AuvluuUGgiynl9","Repentance","Before The Dawn","The Ghost","1","2","203933","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:7E8hDYJ1kQXzLcqGdYUdNr","Fade Away","Before The Dawn","The Ghost","1","3","212373","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:5029B32lZMuF5YSXd27YwI","Scar","Before The Dawn","The Ghost","1","4","268466","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:27TJgB445gmzYRxqKb4OJ4","Angel's Tombstone","Before The Dawn","The Ghost","1","5","285800","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:0t5B6tavqCQFQvkLw2GPYC","Black Dawn","Before The Dawn","The Ghost","1","6","239773","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:6eGYzqM6OHWAnDtzBAp1ry","Enemy","Before The Dawn","The Ghost","1","7","262720","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:5qHgBUPWYonZcL9dbvyJ7F","Stormbringer","Before The Dawn","The Ghost","1","8","207600","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:2vjLdCOHs19uWJBC8SnsFP","Nowhere","Before The Dawn","The Ghost","1","10","321253","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:6Rxgm64TEu1brYJ3dqV0HW","Dying Sun","Before The Dawn","Soundscape Of Silence","1","1","191826","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:4QFkuNfl0a8rTY1TkBmGQs","Exile","Before The Dawn","Soundscape Of Silence","1","2","239600","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:2YxQIQ4NBGd44bBD5SgxC2","Silence","Before The Dawn","Soundscape Of Silence","1","3","181186","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:4rO9YLVZwrwq0RtN8Wt9jT","Dead Reflection","Before The Dawn","Soundscape Of Silence","1","4","221906","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:1MKOLUv1jkNOmltoQIPEkh","Hide Me","Before The Dawn","Soundscape Of Silence","1","5","209973","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:3k3vPMiDBYqOtyMU8WefJZ","Fabrication","Before The Dawn","Soundscape Of Silence","1","6","230533","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:7g9GuiHAEw1OOmCrW1OtLd","Saviour","Before The Dawn","Soundscape Of Silence","1","7","194906","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:7pL5IuXW1STVEBxuFZgu3T","Monsters","Before The Dawn","Soundscape Of Silence","1","8","290800","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:1lunEHpJldsMCK0TqlfYeX","Cold","Before The Dawn","Soundscape Of Silence","1","9","249733","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:2VXEWcNSxIgV2tWlIsUzQo","Last Song","Before The Dawn","Soundscape Of Silence","1","10","172626","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:5gRtbki4qC319g11wt3xkJ","Wrath","Before The Dawn","Deadlight","1","1","248400","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:6IYja3TijdAO7Ua3kBWTe0","Faithless","Before The Dawn","Deadlight","1","2","195773","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:5aFneOjEb0YILVgY3pNhBf","Fear Me","Before The Dawn","Deadlight","1","3","270280","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:5bqvyBWgnTa5HWTJ7KhrhY","Eternal","Before The Dawn","Deadlight","1","4","241800","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:2bR1ReliIKYLotypg4zLJh","Morning Sun","Before The Dawn","Deadlight","1","5","291520","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:2544v1XgfVIYPlbbkZARYg","Deadsong","Before The Dawn","Deadlight","1","6","203053","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:3EYJc3bPJfx0Rmzm7ltWRM","Guardian","Before The Dawn","Deadlight","1","7","280733","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:0KYidEpVy8OZ8PKzd0nDXz","Star of Fire","Before The Dawn","Deadlight","1","8","197773","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:6m4YdWXtN4e5yWoibazBdF","Reign of Fire","Before The Dawn","Deadlight","1","9","195506","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:709Rg4EE12u4EAmZb7N56V","...","Before The Dawn","Deadlight","1","10","255840","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:0uJy2Za7LjPQiEc1JjMDvw","Heaven","Before The Dawn","04:17am","1","1","255040","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:1v9lbpdl7JrPSIPUqTVVas","Seed","Before The Dawn","04:17am","1","2","257706","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:57UL1VIk8ZJK4lKipbLEFs","Dreamer","Before The Dawn","04:17am","1","3","231613","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:0czDANAnGU2DnXPe4Bfvvn","Fade Away","Before The Dawn","04:17am","1","4","240506","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:44X3fvQ8gIBOCPPaP6V65o","Crush","Before The Dawn","04:17am","1","5","321760","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:2tOUzm0jfMalI3ervFtJm6","Into You","Before The Dawn","04:17am","1","6","376453","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:5lSN6bqn464Y7I7jOQkJTq","My Room","Before The Dawn","04:17am","1","7","317413","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:60skTRlLCjUIda8YuekjJc","The Black","Before The Dawn","04:17am","1","8","274400","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:24CLlGopCdK15zbokSpdlk","Vengeance","Before The Dawn","04:17am","1","9","256360","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:2tmhNLXO4Pz3oXnAYqZmV7","Hiding","Before The Dawn","04:17am","1","10","272186","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:1JNwk1cs8YpaLRIhIBHy7t","Unbreakable","Before The Dawn","My Darkness","1","2","209800","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:7iA5tDXJTklQFQjC10gWmf","Seraphim","Before The Dawn","My Darkness","1","3","200600","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:2PnpCYjZXbcLzAD3MLJ5SK","My Darkness","Before The Dawn","My Darkness","1","4","254866","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:62ZWX3m2qEegSN0pIGpogJ","Take My Pain","Before The Dawn","My Darkness","1","5","246000","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:6tHuOzqOWzDipn42Kceuka","Father And Son","Before The Dawn","My Darkness","1","6","259959","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:5JI7HcvDQjYMnBgekIvXva","Alone","Before The Dawn","My Darkness","1","7","234666","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:1EVR8bLo78PmAWkYswsdQs","Angel","Before The Dawn","My Darkness","1","8","164133","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:1lCz6vuXyQkOFYLfJEaLVK","Undone","Before The Dawn","My Darkness","1","9","244973","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:616pIc2ovfNYoEw0RxaBa4","Human Hatred","Before The Dawn","My Darkness","1","10","232026","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:2lPOZ97EK4I2frVEalQuxI","4:18 AM","Before The Dawn","My Darkness","1","11","257906","spotify:user:","2012-05-30T12:49:56Z"
"spotify:track:4w3hYmYc7GHMwF0UR9TWur","World Scum","Soulfly","Enslaved","1","2","319746","spotify:user:","2012-06-30T20:41:37Z"
"spotify:track:1k56uw7It9b46SKrS7WTfy","Intervention","Soulfly","Enslaved","1","3","235520","spotify:user:","2012-06-30T20:41:37Z"
"spotify:track:3uIjIG4Ha2zwmNhU3lLDTJ","Gladiator","Soulfly","Enslaved","1","4","298880","spotify:user:","2012-06-30T20:41:38Z"
"spotify:track:2G9TKmyv6ZUWigKHSfw6J4","Legions","Soulfly","Enslaved","1","5","258906","spotify:user:","2012-06-30T20:41:38Z"
"spotify:track:1rLx0c5r1WX0m4LLrwRtwo","American Steel","Soulfly","Enslaved","1","6","254506","spotify:user:","2012-06-30T20:41:38Z"
"spotify:track:7xFIPdws8yIBMMMBCt7vcy","Redemption Of Man By God","Soulfly","Enslaved","1","7","315800","spotify:user:","2012-06-30T20:41:38Z"
"spotify:track:14F3tQAUAf2EFSzjYJTIZf","Treachery","Soulfly","Enslaved","1","8","349200","spotify:user:","2012-06-30T20:41:38Z"
"spotify:track:2LxkvpdtLZFnCJYEfivmjL","Plata O Plomo","Soulfly","Enslaved","1","9","292800","spotify:user:","2012-06-30T20:41:38Z"
"spotify:track:48pt4FYrddfz0BGdevrRpu","Chains","Soulfly","Enslaved","1","10","438200","spotify:user:","2012-06-30T20:41:38Z"
"spotify:track:1u6Ed8rQJNbCHajbM0Eihq","Revengeance","Soulfly","Enslaved","1","11","342400","spotify:user:","2012-06-30T20:41:38Z"
"spotify:track:3vlSitQzpMnfpKqZ3Y7Udm","Lejonet från norden","Sabaton","Carolus Rex (Exclusive Bonus Version)","1","14","282480","spotify:user:","2012-07-01T15:00:23Z"
"spotify:track:4khHmyWMQf00Ti84yf4UdQ","Gott mit uns - Swedish Version","Sabaton","Carolus Rex (Exclusive Bonus Version)","1","15","195640","spotify:user:","2012-07-01T15:00:23Z"
"spotify:track:0LxQi8XsUJU1bqWx8aJLQz","En livstid i krig","Sabaton","Carolus Rex (Exclusive Bonus Version)","1","16","344413","spotify:user:","2012-07-01T15:00:23Z"
"spotify:track:7ktj4c8tgCChdzSrJKlNb7","1648 - Swedish Version","Sabaton","Carolus Rex (Exclusive Bonus Version)","1","17","235986","spotify:user:","2012-07-01T15:00:23Z"
"spotify:track:6u6UiFIoWCPyRK8T2DDhSl","Karolinens bön","Sabaton","Carolus Rex (Exclusive Bonus Version)","1","18","374066","spotify:user:","2012-07-01T15:00:23Z"
"spotify:track:3CLndmMcyEsmCK8F7N3dsn","Ett slag färgat rött","Sabaton","Carolus Rex (Exclusive Bonus Version)","1","20","264493","spotify:user:","2012-07-01T15:00:23Z"
"spotify:track:5YL3UdkK1rcsleOUq3fuGZ","Poltava - Swedish Version","Sabaton","Carolus Rex (Exclusive Bonus Version)","1","21","243293","spotify:user:","2012-07-01T15:00:23Z"
"spotify:track:6j8yDXTWgs3QtAvGjMmC7U","Konungens likfärd","Sabaton","Carolus Rex (Exclusive Bonus Version)","1","22","249773","spotify:user:","2012-07-01T15:00:23Z"
"spotify:track:77e7EBg2aNzJjivLfdUE1X","Ruina imperii","Sabaton","Carolus Rex (Exclusive Bonus Version)","1","23","201133","spotify:user:","2012-07-01T15:00:23Z"
"spotify:track:5B72Crb8HX6WA65ICuVDAl","Slave","Soulfly","Enslaved (Special Edition)","1","12","231506","spotify:user:","2012-07-01T15:00:43Z"
"spotify:track:5tTixzUASgyeYyOjkrkGTj","Bastard","Soulfly","Enslaved (Special Edition)","1","13","237586","spotify:user:","2012-07-01T15:00:43Z"
"spotify:track:30a946ynTCnz4tuD2cxEUP","Soulfly VIII","Soulfly","Enslaved (Special Edition)","1","14","264213","spotify:user:","2012-07-01T15:00:43Z"
"spotify:track:1prrrQSTr9OBRkjFVkC2CQ","Yesterday Is Dead And Gone","Arch Enemy","Khaos Legions","1","2","261693","spotify:user:","2012-07-29T19:46:07Z"
"spotify:track:3hgpzGIsWj7zAaqGTVrUmZ","Bloodstained Cross","Arch Enemy","Khaos Legions","1","3","288986","spotify:user:","2012-07-29T19:46:07Z"
"spotify:track:0vztSXBdMbxC0SbooUn80a","Under Black Flags We March","Arch Enemy","Khaos Legions","1","4","280813","spotify:user:","2012-07-29T19:46:07Z"
"spotify:track:4P0nn8qto7pSw70WuE3Mth","No Gods, No Masters","Arch Enemy","Khaos Legions","1","5","254640","spotify:user:","2012-07-29T19:46:07Z"
"spotify:track:3benbwrfQ89nZV8ZWiepZV","City Of The Dead","Arch Enemy","Khaos Legions","1","6","272880","spotify:user:","2012-07-29T19:46:07Z"
"spotify:track:1YU4gHrApuZKZBnxk2Cjyg","Through The Eyes Of A Raven","Arch Enemy","Khaos Legions","1","7","309600","spotify:user:","2012-07-29T19:46:07Z"
"spotify:track:3WSoCxour1cDAI48rztyUA","Cruelty Without Beauty","Arch Enemy","Khaos Legions","1","8","299693","spotify:user:","2012-07-29T19:46:07Z"
"spotify:track:4VO1XiDuRFucatQpCS1ftt","Cult Of Chaos","Arch Enemy","Khaos Legions","1","10","310760","spotify:user:","2012-07-29T19:46:07Z"
"spotify:track:6su6vvCCe3SYomDYklYdDl","Thorns In My Flesh","Arch Enemy","Khaos Legions","1","11","294933","spotify:user:","2012-07-29T19:46:07Z"
"spotify:track:2fLDMPvZWdfwWLysEp5iVA","Vengeance Is Mine","Arch Enemy","Khaos Legions","1","13","251373","spotify:user:","2012-07-29T19:46:07Z"
"spotify:track:2VDxtkzKkdx9PvnEE9o7gi","Secrets","Arch Enemy","Khaos Legions","1","14","246826","spotify:user:","2012-07-29T19:46:07Z"
"spotify:track:2B58riRPtrsUvrwLV2RBcV","Beast Of Man","Arch Enemy","The Root Of All Evil","1","2","226333","spotify:user:","2012-07-29T19:46:07Z"
"spotify:track:5DuR0Z1si0uokGndc987rd","The Immortal","Arch Enemy","The Root Of All Evil","1","3","227826","spotify:user:","2012-07-29T19:46:07Z"
"spotify:track:2QP5anZmeUoPRbHbY8fX4v","Diva Satanica","Arch Enemy","The Root Of All Evil","1","4","228373","spotify:user:","2012-07-29T19:46:07Z"
"spotify:track:3WwbZAqMGM0VKGoeEthneQ","Demonic Science","Arch Enemy","The Root Of All Evil","1","5","323853","spotify:user:","2012-07-29T19:46:07Z"
"spotify:track:29BcbZ8dEzZwmvtvk3GWkl","Bury Me An Angel","Arch Enemy","The Root Of All Evil","1","6","265226","spotify:user:","2012-07-29T19:46:07Z"
"spotify:track:3h0YrjIO9J2rLL6EqcGo7P","Dead Inside","Arch Enemy","The Root Of All Evil","1","7","264586","spotify:user:","2012-07-29T19:46:07Z"
"spotify:track:1yFAUORJQfDRtfep0OdJzC","Dark Insanity","Arch Enemy","The Root Of All Evil","1","8","205533","spotify:user:","2012-07-29T19:46:07Z"
"spotify:track:0dtkrGM3mDlVzvJui3SKAw","Pilgrim","Arch Enemy","The Root Of All Evil","1","9","291653","spotify:user:","2012-07-29T19:46:07Z"
"spotify:track:1zIJCZ95c9kL3c8YC1mhzN","Transmigration Macabre","Arch Enemy","The Root Of All Evil","1","11","213026","spotify:user:","2012-07-29T19:46:07Z"
"spotify:track:5cPDrlDxnbgJFAtmuA0SpQ","Silverwing","Arch Enemy","The Root Of All Evil","1","12","262773","spotify:user:","2012-07-29T19:46:07Z"
"spotify:track:74zmSsS7UC3854H9kWD9Ae","Bridge Of Destiny","Arch Enemy","The Root Of All Evil","1","13","473546","spotify:user:","2012-07-29T19:46:07Z"
"spotify:track:26D6ysxX3VFX9kq0Zoi8Ko","Blood On Your Hands","Arch Enemy","Rise Of The Tyrant","1","1","281386","spotify:user:","2012-07-29T19:46:23Z"
"spotify:track:55ojbEj2O8fSsaQLPQWslT","The Last Enemy","Arch Enemy","Rise Of The Tyrant","1","2","255560","spotify:user:","2012-07-29T19:46:23Z"
"spotify:track:6xuVZ1YKrR8HAA2b05zUdR","I Will Live Again","Arch Enemy","Rise Of The Tyrant","1","3","212080","spotify:user:","2012-07-29T19:46:23Z"
"spotify:track:2eCKtpNscvI6rP4d5aq8uT","In This Shallow Grave","Arch Enemy","Rise Of The Tyrant","1","4","294306","spotify:user:","2012-07-29T19:46:23Z"
"spotify:track:4D7gHRiySFoaNE9zcwXDb4","Revolution Begins","Arch Enemy","Rise Of The Tyrant","1","5","251586","spotify:user:","2012-07-29T19:46:23Z"
"spotify:track:5rVb03A8S7Mr7NSrXd26q8","Rise Of The Tyrant","Arch Enemy","Rise Of The Tyrant","1","6","273440","spotify:user:","2012-07-29T19:46:23Z"
"spotify:track:3cXX7BcXMAbY6mHydA0ZLz","The Day You Died","Arch Enemy","Rise Of The Tyrant","1","7","292866","spotify:user:","2012-07-29T19:46:23Z"
"spotify:track:236akiLuqYtbxP70G9orhu","Intermezzo Liberté","Arch Enemy","Rise Of The Tyrant","1","8","171120","spotify:user:","2012-07-29T19:46:23Z"
"spotify:track:2JknqsNUumtFj9vAr4wafj","Night Falls Fast","Arch Enemy","Rise Of The Tyrant","1","9","198200","spotify:user:","2012-07-29T19:46:23Z"
"spotify:track:2xUdY8lU62i3AtPVb0ks4W","The Great Darkness","Arch Enemy","Rise Of The Tyrant","1","10","286613","spotify:user:","2012-07-29T19:46:23Z"
"spotify:track:7bbzigCz5qfc7ZYSX6BIyq","Vultures","Arch Enemy","Rise Of The Tyrant","1","11","395146","spotify:user:","2012-07-29T19:46:23Z"
"spotify:track:0NuTsgYwxvUMnD9rV6bwXV","Taking Back My Soul","Arch Enemy","Doomsday Machine","1","2","275186","spotify:user:","2012-07-29T19:46:23Z"
"spotify:track:0hKtqHVkSvlVRMJ00M9d56","Nemesis","Arch Enemy","Doomsday Machine","1","3","252280","spotify:user:","2012-07-29T19:46:23Z"
"spotify:track:2UiN0B9TR57ijtWhZYGnTj","My Apocalypse","Arch Enemy","Doomsday Machine","1","4","325586","spotify:user:","2012-07-29T19:46:23Z"
"spotify:track:1RW8aKtMXqoVE5oqx1Mui3","Carry The Cross","Arch Enemy","Doomsday Machine","1","5","252053","spotify:user:","2012-07-29T19:46:23Z"
"spotify:track:5mMzc8COlKtPB3Cn6uCmuT","I Am Legend / Out For Blood","Arch Enemy","Doomsday Machine","1","6","298626","spotify:user:","2012-07-29T19:46:23Z"
